"","id","days","last_scraped","host_since","room_type","bathrooms","bedrooms","price","number_of_reviews","review_scores_cleanliness","review_scores_location","review_scores_value","instant_bookable"
"38452",17262482,280,"4/2/2017","6/26/2016","Private room",1,1,50,0,NA,NA,NA,"t"
"38453",17262811,1672,"4/2/2017","9/3/2012","Private room",1,1,100,0,NA,NA,NA,"t"
"38454",17262922,281,"4/3/2017","6/26/2016","Private room",1,1,45,0,NA,NA,NA,"t"
"38455",17263065,281,"4/3/2017","6/26/2016","Private room",1,1,49,0,NA,NA,NA,"t"
"38456",17263550,1695,"4/3/2017","8/12/2012","Private room",2,1,58,6,10,10,10,"t"
"38457",17263707,1673,"4/3/2017","9/3/2012","Private room",1,1,100,1,10,10,10,"t"
"38458",17264335,48,"4/3/2017","2/14/2017","Entire home/apt",1,1,89,0,NA,NA,NA,"t"
"38459",17264348,438,"4/3/2017","1/21/2016","Entire home/apt",1,0,136,0,NA,NA,NA,"t"
"38460",17264742,48,"4/3/2017","2/14/2017","Entire home/apt",1,1,89,2,10,9,7,"t"
"38461",17265284,48,"4/3/2017","2/14/2017","Entire home/apt",2,3,159,2,10,10,10,"t"
"38462",17265335,1509,"4/3/2017","2/14/2013","Entire home/apt",3.5,4,600,0,NA,NA,NA,"f"
"38463",17265802,1167,"4/3/2017","1/22/2014","Private room",1,1,45,0,NA,NA,NA,"f"
"38464",17265943,601,"4/2/2017","8/10/2015","Entire home/apt",1,1,155,3,10,10,10,"t"
"38465",17266105,309,"4/3/2017","5/29/2016","Shared room",1,1,40,7,9,9,10,"t"
"38466",17266143,1345,"4/3/2017","7/28/2013","Private room",2,1,45,3,8,9,9,"t"
"38467",17266255,742,"4/3/2017","3/23/2015","Entire home/apt",1,2,158,2,10,10,10,"f"
"38468",17266805,48,"4/3/2017","2/14/2017","Private room",2,1,28,0,NA,NA,NA,"t"
"38469",17266848,48,"4/3/2017","2/14/2017","Private room",2,1,80,0,NA,NA,NA,"f"
"38470",17267017,200,"4/3/2017","9/15/2016","Entire home/apt",2,1,165,0,NA,NA,NA,"t"
"38471",17267319,48,"4/3/2017","2/14/2017","Private room",2,0,50,2,10,10,10,"t"
"38472",17267591,542,"4/2/2017","10/8/2015","Private room",1,1,80,0,NA,NA,NA,"f"
"38473",17267665,200,"4/3/2017","9/15/2016","Entire home/apt",2,1,169,0,NA,NA,NA,"t"
"38474",17267711,47,"4/2/2017","2/14/2017","Entire home/apt",1,0,125,0,NA,NA,NA,"f"
"38475",17267894,48,"4/3/2017","2/14/2017","Entire home/apt",1,1,89,0,NA,NA,NA,"t"
"38476",17268091,654,"4/3/2017","6/19/2015","Entire home/apt",1,0,135,3,9,9,10,"f"
"38477",17268111,605,"4/3/2017","8/7/2015","Entire home/apt",1,0,50,0,NA,NA,NA,"f"
"38478",17268340,48,"4/3/2017","2/14/2017","Entire home/apt",1,1,60,4,10,9,10,"f"
"38479",17268839,1347,"4/3/2017","7/26/2013","Entire home/apt",1,2,350,0,NA,NA,NA,"f"
"38480",17269083,49,"4/3/2017","2/13/2017","Entire home/apt",1,2,250,3,9,10,10,"f"
"38481",17269114,1165,"4/3/2017","1/24/2014","Private room",1,1,53,2,10,9,8,"t"
"38482",17269340,354,"4/3/2017","4/14/2016","Entire home/apt",2,3,300,0,NA,NA,NA,"f"
"38483",17269342,58,"4/3/2017","2/4/2017","Entire home/apt",1,1,165,1,10,10,10,"f"
"38484",17269417,62,"4/3/2017","1/31/2017","Private room",1,1,35,7,8,9,9,"t"
"38485",17269438,58,"4/3/2017","2/4/2017","Entire home/apt",1,1,220,7,10,10,9,"t"
"38486",17269656,422,"4/3/2017","2/6/2016","Entire home/apt",1,1,260,0,NA,NA,NA,"t"
"38487",17269704,48,"4/3/2017","2/14/2017","Entire home/apt",1,1,170,13,10,10,10,"t"
"38488",17269814,1213,"4/3/2017","12/7/2013","Entire home/apt",1,0,82,0,NA,NA,NA,"f"
"38489",17269973,115,"4/3/2017","12/9/2016","Private room",1,1,60,2,9,9,10,"t"
"38490",17270389,76,"4/3/2017","1/17/2017","Entire home/apt",1,4,160,1,10,10,10,"t"
"38491",17270741,49,"4/2/2017","2/12/2017","Entire home/apt",1,1,259,3,10,10,9,"f"
"38492",17270768,1297,"4/3/2017","9/14/2013","Entire home/apt",1,2,300,0,NA,NA,NA,"f"
"38493",17270864,784,"4/3/2017","2/9/2015","Entire home/apt",1,1,100,4,9,10,10,"f"
"38494",17271171,281,"4/3/2017","6/26/2016","Entire home/apt",1,2,100,0,NA,NA,NA,"f"
"38495",17271930,681,"4/3/2017","5/23/2015","Private room",1,1,33,0,NA,NA,NA,"t"
"38496",17272719,1300,"4/3/2017","9/11/2013","Private room",1,2,70,1,8,NA,NA,"f"
"38497",17276301,1005,"4/2/2017","7/2/2014","Private room",1,1,180,1,10,10,10,"f"
"38498",17277132,1505,"4/3/2017","2/18/2013","Entire home/apt",1,0,85,0,NA,NA,NA,"t"
"38499",17277148,113,"4/3/2017","12/11/2016","Private room",1,1,99,0,NA,NA,NA,"f"
"38500",17277827,238,"4/3/2017","8/8/2016","Private room",1,1,38,2,9,10,10,"f"
"38501",17278544,1163,"4/3/2017","1/26/2014","Entire home/apt",1,2,225,1,10,10,8,"f"
"38502",17279383,1385,"4/3/2017","6/18/2013","Entire home/apt",1,1,159,0,NA,NA,NA,"t"
"38503",17279472,1047,"4/3/2017","5/22/2014","Entire home/apt",1,0,219,10,10,9,10,"t"
"38504",17279866,1621,"4/3/2017","10/25/2012","Entire home/apt",2,2,450,0,NA,NA,NA,"f"
"38505",17280847,1363,"4/2/2017","7/9/2013","Entire home/apt",1,2,200,0,NA,NA,NA,"f"
"38506",17280849,1065,"4/2/2017","5/3/2014","Entire home/apt",1,0,100,0,NA,NA,NA,"f"
"38507",17281121,1002,"4/3/2017","7/6/2014","Private room",1,1,90,0,NA,NA,NA,"f"
"38508",17281347,1043,"4/3/2017","5/26/2014","Entire home/apt",1,1,149,0,NA,NA,NA,"t"
"38509",17281922,46,"4/2/2017","2/15/2017","Private room",1,1,60,3,10,10,10,"t"
"38510",17282000,47,"4/3/2017","2/15/2017","Entire home/apt",1,0,99,6,8,9,9,"t"
"38511",17282027,1458,"4/3/2017","4/6/2013","Entire home/apt",1,1,150,4,10,10,10,"f"
"38512",17282051,344,"4/3/2017","4/24/2016","Entire home/apt",2.5,2,325,2,10,10,9,"f"
"38513",17282807,1533,"4/3/2017","1/21/2013","Private room",1,1,45,2,6,10,10,"f"
"38514",17282945,263,"4/3/2017","7/14/2016","Entire home/apt",1,4,241,2,10,10,10,"t"
"38515",17283071,140,"4/3/2017","11/14/2016","Entire home/apt",1,2,220,3,9,10,10,"f"
"38516",17283486,50,"4/3/2017","2/12/2017","Private room",1,1,55,3,7,9,9,"t"
"38517",17283498,1980,"4/3/2017","11/1/2011","Private room",1,1,77,2,10,10,10,"t"
"38518",17283585,1902,"4/3/2017","1/18/2012","Private room",1,1,67,0,NA,NA,NA,"t"
"38519",17283829,47,"4/3/2017","2/15/2017","Entire home/apt",1,0,130,4,10,10,10,"f"
"38520",17284067,940,"4/2/2017","9/5/2014","Entire home/apt",1,0,200,0,NA,NA,NA,"t"
"38521",17284246,47,"4/3/2017","2/15/2017","Entire home/apt",1,0,85,3,10,10,9,"t"
"38522",17284446,704,"4/3/2017","4/30/2015","Private room",1,1,70,2,10,10,10,"f"
"38523",17284471,1966,"4/3/2017","11/15/2011","Private room",1,1,75,0,NA,NA,NA,"f"
"38524",17284512,983,"4/3/2017","7/25/2014","Entire home/apt",1,2,250,0,NA,NA,NA,"f"
"38525",17284675,47,"4/3/2017","2/15/2017","Entire home/apt",1,1,95,3,10,9,9,"f"
"38526",17284676,142,"4/2/2017","11/11/2016","Entire home/apt",1,1,185,1,10,10,8,"f"
"38527",17284693,809,"4/3/2017","1/15/2015","Entire home/apt",1,1,165,0,NA,NA,NA,"t"
"38528",17284904,759,"4/2/2017","3/5/2015","Private room",1.5,1,90,1,10,10,6,"f"
"38529",17284989,1921,"4/3/2017","12/30/2011","Private room",1,0,50,0,NA,NA,NA,"f"
"38530",17285141,46,"4/2/2017","2/15/2017","Entire home/apt",2,2,150,1,10,10,10,"f"
"38531",17285375,428,"4/2/2017","1/30/2016","Entire home/apt",1,1,102,3,10,9,9,"t"
"38532",17285548,195,"4/3/2017","9/20/2016","Entire home/apt",1,2,379,4,10,10,10,"t"
"38533",17285785,827,"4/3/2017","12/28/2014","Entire home/apt",2,1,135,0,NA,NA,NA,"f"
"38534",17285912,659,"4/2/2017","6/13/2015","Private room",1,1,80,1,10,10,10,"f"
"38535",17285980,1670,"4/2/2017","9/5/2012","Entire home/apt",1,1,80,1,NA,NA,NA,"f"
"38536",17286082,1067,"4/3/2017","5/2/2014","Entire home/apt",1,0,99,4,10,9,10,"f"
"38537",17286124,357,"4/3/2017","4/11/2016","Entire home/apt",1,2,250,0,NA,NA,NA,"f"
"38538",17286245,323,"4/3/2017","5/15/2016","Entire home/apt",1,1,99,4,10,10,9,"t"
"38539",17286574,2077,"4/3/2017","7/27/2011","Private room",1,2,75,0,NA,NA,NA,"f"
"38540",17287472,2388,"4/3/2017","9/19/2010","Private room",1,3,45,0,NA,NA,NA,"t"
"38541",17287604,312,"4/3/2017","5/26/2016","Private room",1,1,120,0,NA,NA,NA,"f"
"38542",17287664,606,"4/3/2017","8/6/2015","Private room",1,1,75,0,NA,NA,NA,"t"
"38543",17290468,1160,"4/2/2017","1/28/2014","Private room",1,1,85,0,NA,NA,NA,"f"
"38544",17294950,1959,"4/3/2017","11/22/2011","Private room",1,1,70,10,10,9,10,"t"
"38545",17295784,1055,"4/3/2017","5/14/2014","Entire home/apt",1,1,119,0,NA,NA,NA,"t"
"38546",17295819,663,"4/3/2017","6/10/2015","Private room",2,1,45,0,NA,NA,NA,"t"
"38547",17295823,754,"4/3/2017","3/11/2015","Private room",1,1,50,1,10,8,10,"f"
"38548",17295864,322,"4/3/2017","5/16/2016","Entire home/apt",1.5,2,269,0,NA,NA,NA,"f"
"38549",17296025,46,"4/3/2017","2/16/2017","Private room",1,1,99,6,8,9,9,"t"
"38550",17297014,2513,"4/3/2017","5/17/2010","Entire home/apt",1,1,160,0,NA,NA,NA,"t"
"38551",17297467,441,"4/3/2017","1/18/2016","Private room",1,1,65,0,NA,NA,NA,"f"
"38552",17297545,1073,"4/3/2017","4/26/2014","Private room",1,0,99,0,NA,NA,NA,"f"
"38553",17297799,1007,"4/3/2017","7/1/2014","Private room",1,1,72,1,10,10,10,"f"
"38554",17298590,1811,"4/3/2017","4/18/2012","Entire home/apt",1,2,131,1,10,10,10,"f"
"38555",17298614,46,"4/3/2017","2/16/2017","Entire home/apt",1,2,250,2,7,10,6,"t"
"38556",17298736,46,"4/3/2017","2/16/2017","Private room",1,1,43,5,9,9,10,"t"
"38557",17299611,866,"4/3/2017","11/19/2014","Private room",1,1,150,1,10,10,10,"f"
"38558",17299747,322,"4/3/2017","5/16/2016","Private room",1,1,75,0,NA,NA,NA,"f"
"38559",17299892,1152,"4/3/2017","2/6/2014","Private room",1,1,30,0,NA,NA,NA,"f"
"38560",17299974,1596,"4/3/2017","11/19/2012","Private room",1,1,49,0,NA,NA,NA,"f"
"38561",17300413,400,"4/3/2017","2/28/2016","Shared room",1,1,21,1,10,10,10,"t"
"38562",17300881,1508,"4/3/2017","2/15/2013","Entire home/apt",1,1,180,1,8,10,10,"f"
"38563",17301466,150,"4/3/2017","11/4/2016","Private room",1,1,70,0,NA,NA,NA,"t"
"38564",17301780,45,"4/2/2017","2/16/2017","Private room",1,1,70,0,NA,NA,NA,"t"
"38565",17301947,613,"4/2/2017","7/29/2015","Entire home/apt",1,1,100,0,NA,NA,NA,"f"
"38566",17302040,234,"4/2/2017","8/11/2016","Private room",1,1,45,0,NA,NA,NA,"f"
"38567",17302685,45,"4/2/2017","2/16/2017","Private room",1,NA,50,0,NA,NA,NA,"f"
"38568",17302836,1567,"4/2/2017","12/17/2012","Private room",1,1,100,0,NA,NA,NA,"f"
"38569",17302847,47,"4/2/2017","2/14/2017","Entire home/apt",1,1,275,0,NA,NA,NA,"f"
"38570",17303067,1826,"4/2/2017","4/2/2012","Entire home/apt",1,0,199,0,NA,NA,NA,"f"
"38571",17303143,453,"4/2/2017","1/5/2016","Private room",1,1,60,0,NA,NA,NA,"f"
"38572",17303386,157,"4/2/2017","10/27/2016","Private room",1,2,90,6,10,8,10,"t"
"38573",17303477,157,"4/2/2017","10/27/2016","Private room",1,2,90,8,9,9,10,"t"
"38574",17303866,1252,"4/2/2017","10/28/2013","Private room",1,1,60,4,10,9,10,"t"
"38575",17303918,852,"4/2/2017","12/2/2014","Private room",1.5,1,90,4,8,9,8,"t"
"38576",17303993,747,"4/2/2017","3/17/2015","Private room",1,1,90,1,8,10,10,"f"
"38577",17304795,286,"4/2/2017","6/20/2016","Private room",1,1,100,2,10,9,10,"f"
"38578",17304849,537,"4/2/2017","10/13/2015","Shared room",1,1,70,0,NA,NA,NA,"f"
"38579",17305490,1541,"4/2/2017","1/12/2013","Private room",1,1,71,1,10,10,10,"t"
"38580",17305700,1515,"4/2/2017","2/7/2013","Entire home/apt",1,1,141,1,10,10,10,"f"
"38581",17308567,1466,"4/3/2017","3/29/2013","Private room",1,1,85,4,8,9,8,"t"
"38582",17309496,1045,"4/2/2017","5/23/2014","Entire home/apt",1,1,170,0,NA,NA,NA,"f"
"38583",17311213,1958,"4/2/2017","11/22/2011","Private room",1,1,58,8,10,10,10,"t"
"38584",17311284,1280,"4/2/2017","9/30/2013","Entire home/apt",1,1,100,0,NA,NA,NA,"f"
"38585",17312157,2002,"4/2/2017","10/9/2011","Private room",1.5,1,65,1,NA,NA,NA,"f"
"38586",17312365,535,"4/2/2017","10/15/2015","Private room",1,1,60,0,NA,NA,NA,"f"
"38587",17312546,516,"4/2/2017","11/3/2015","Private room",1,1,180,0,NA,NA,NA,"t"
"38588",17314298,709,"4/2/2017","4/24/2015","Entire home/apt",1.5,2,170,1,10,10,10,"f"
"38589",17315626,44,"4/2/2017","2/17/2017","Private room",1,1,100,0,NA,NA,NA,"t"
"38590",17316053,539,"4/2/2017","10/11/2015","Private room",1,3,40,1,10,6,8,"t"
"38591",17316565,44,"4/2/2017","2/17/2017","Entire home/apt",2,2,250,0,NA,NA,NA,"t"
"38592",17316567,1647,"4/2/2017","9/28/2012","Private room",2,1,72,0,NA,NA,NA,"f"
"38593",17316985,1338,"4/2/2017","8/3/2013","Private room",2.5,1,50,0,NA,NA,NA,"t"
"38594",17317038,102,"4/2/2017","12/21/2016","Private room",1,1,50,10,10,9,9,"t"
"38595",17317205,1174,"4/2/2017","1/14/2014","Entire home/apt",1,2,100,0,NA,NA,NA,"f"
"38596",17317366,44,"4/2/2017","2/17/2017","Entire home/apt",1,2,200,3,9,10,10,"t"
"38597",17317496,595,"4/2/2017","8/16/2015","Private room",1,1,70,0,NA,NA,NA,"f"
"38598",17317500,1791,"4/2/2017","5/7/2012","Entire home/apt",3,3,450,1,10,10,10,"f"
"38599",17317617,418,"4/3/2017","2/10/2016","Private room",1,1,48,3,10,10,10,"t"
"38600",17317811,684,"4/2/2017","5/19/2015","Private room",1,1,70,0,NA,NA,NA,"f"
"38601",17317934,676,"4/2/2017","5/27/2015","Entire home/apt",1,1,175,3,8,9,7,"f"
"38602",17318124,395,"4/3/2017","3/4/2016","Private room",2,1,95,0,NA,NA,NA,"t"
"38603",17318207,45,"4/3/2017","2/17/2017","Private room",1,1,51,0,NA,NA,NA,"t"
"38604",17318495,102,"4/2/2017","12/21/2016","Private room",1,1,45,9,9,9,10,"t"
"38605",17318580,1133,"4/2/2017","2/24/2014","Entire home/apt",1,3,129,2,10,10,10,"f"
"38606",17318695,102,"4/2/2017","12/21/2016","Private room",1,1,40,3,9,9,9,"t"
"38607",17318814,45,"4/3/2017","2/17/2017","Entire home/apt",1,1,175,11,10,10,10,"f"
"38608",17318955,44,"4/2/2017","2/17/2017","Entire home/apt",1,1,54,3,10,10,10,"t"
"38609",17319120,391,"4/2/2017","3/7/2016","Private room",1,1,80,0,NA,NA,NA,"t"
"38610",17319360,582,"4/2/2017","8/29/2015","Entire home/apt",1,2,90,3,10,10,10,"t"
"38611",17319582,440,"4/2/2017","1/18/2016","Private room",1,1,56,4,10,9,10,"t"
"38612",17320280,123,"4/2/2017","11/30/2016","Private room",1,1,100,0,NA,NA,NA,"t"
"38613",17321072,1580,"4/2/2017","12/4/2012","Entire home/apt",1,0,150,2,10,9,9,"f"
"38614",17321243,44,"4/2/2017","2/17/2017","Private room",1,1,78,0,NA,NA,NA,"f"
"38615",17323054,825,"4/2/2017","12/29/2014","Entire home/apt",2,2,425,0,NA,NA,NA,"t"
"38616",17323935,96,"4/2/2017","12/27/2016","Shared room",1,1,29,2,7,10,9,"f"
"38617",17325137,599,"4/2/2017","8/12/2015","Shared room",2,1,32,0,NA,NA,NA,"t"
"38618",17325213,599,"4/2/2017","8/12/2015","Shared room",2,1,32,0,NA,NA,NA,"t"
"38619",17325829,135,"4/2/2017","11/18/2016","Private room",1,1,65,0,NA,NA,NA,"t"
"38620",17326116,378,"4/2/2017","3/20/2016","Entire home/apt",1,0,125,5,10,10,10,"f"
"38621",17326533,449,"4/2/2017","1/9/2016","Private room",1,1,99,0,NA,NA,NA,"t"
"38622",17327395,43,"4/2/2017","2/18/2017","Private room",1,1,55,3,9,10,10,"t"
"38623",17328978,89,"4/2/2017","1/3/2017","Entire home/apt",1,0,99,2,10,10,10,"t"
"38624",17329011,825,"4/2/2017","12/29/2014","Entire home/apt",1,1,250,0,NA,NA,NA,"t"
"38625",17329054,1639,"4/2/2017","10/6/2012","Private room",1,1,70,0,NA,NA,NA,"f"
"38626",17329065,1462,"4/2/2017","4/1/2013","Private room",1,1,75,0,NA,NA,NA,"t"
"38627",17329090,43,"4/2/2017","2/18/2017","Entire home/apt",1,1,250,0,NA,NA,NA,"f"
"38628",17329120,1244,"4/2/2017","11/5/2013","Entire home/apt",1,1,150,0,NA,NA,NA,"f"
"38629",17330689,43,"4/2/2017","2/18/2017","Private room",1,1,60,0,NA,NA,NA,"t"
"38630",17331035,518,"4/2/2017","11/1/2015","Entire home/apt",1,1,100,2,7,8,8,"f"
"38631",17331104,1065,"4/2/2017","5/3/2014","Private room",1,1,85,2,10,10,9,"f"
"38632",17331192,1222,"4/2/2017","11/27/2013","Entire home/apt",2,1,208,0,NA,NA,NA,"t"
"38633",17331400,43,"4/2/2017","2/18/2017","Entire home/apt",1,1,100,0,NA,NA,NA,"f"
"38634",17331691,2029,"4/2/2017","9/12/2011","Entire home/apt",1,1,199,2,10,10,10,"f"
"38635",17331725,516,"4/2/2017","11/3/2015","Private room",1,1,100,0,NA,NA,NA,"t"
"38636",17332200,1213,"4/2/2017","12/6/2013","Private room",1,1,40,15,9,9,10,"f"
"38637",17332208,416,"4/2/2017","2/11/2016","Entire home/apt",1,1,190,0,NA,NA,NA,"f"
"38638",17332443,1522,"4/2/2017","1/31/2013","Private room",1,0,90,1,10,10,10,"f"
"38639",17332755,1055,"4/2/2017","5/13/2014","Private room",1.5,1,100,0,NA,NA,NA,"t"
"38640",17332767,550,"4/2/2017","9/30/2015","Entire home/apt",1,3,523,7,9,10,10,"f"
"38641",17332884,43,"4/2/2017","2/18/2017","Shared room",1,1,26,1,10,10,10,"f"
"38642",17333187,43,"4/2/2017","2/18/2017","Shared room",1,1,55,3,10,9,10,"f"
"38643",17333490,626,"4/2/2017","7/16/2015","Private room",2.5,1,69,3,10,10,10,"t"
"38644",17333829,1358,"4/2/2017","7/14/2013","Entire home/apt",1,2,80,1,10,10,10,"f"
"38645",17334498,1546,"4/2/2017","1/7/2013","Entire home/apt",1,0,200,0,NA,NA,NA,"f"
"38646",17335011,646,"4/2/2017","6/26/2015","Entire home/apt",1,0,169,0,NA,NA,NA,"f"
"38647",17335222,326,"4/2/2017","5/11/2016","Entire home/apt",1,1,150,0,NA,NA,NA,"f"
"38648",17337380,1233,"4/2/2017","11/16/2013","Entire home/apt",1,0,200,0,NA,NA,NA,"f"
"38649",17338737,319,"4/2/2017","5/18/2016","Private room",1,1,100,0,NA,NA,NA,"t"
"38650",17339077,594,"4/2/2017","8/17/2015","Entire home/apt",1,2,140,0,NA,NA,NA,"t"
"38651",17339881,51,"4/2/2017","2/10/2017","Entire home/apt",1,0,75,5,10,9,10,"t"
"38652",17339912,484,"4/2/2017","12/5/2015","Private room",1,1,72,4,10,9,10,"f"
"38653",17342599,1490,"4/3/2017","3/5/2013","Private room",1,1,60,1,10,8,10,"f"
"38654",17343826,2038,"4/2/2017","9/3/2011","Entire home/apt",1,1,175,0,NA,NA,NA,"f"
"38655",17343967,198,"4/3/2017","9/17/2016","Entire home/apt",2.5,2,449,1,10,10,10,"f"
"38656",17344027,591,"4/2/2017","8/20/2015","Private room",1,1,93,2,10,9,10,"f"
"38657",17344708,656,"4/2/2017","6/16/2015","Private room",1,1,75,1,10,10,10,"f"
"38658",17344792,1661,"4/2/2017","9/14/2012","Private room",2,0,125,0,NA,NA,NA,"t"
"38659",17345094,656,"4/2/2017","6/16/2015","Private room",1,1,85,0,NA,NA,NA,"f"
"38660",17345493,656,"4/2/2017","6/16/2015","Private room",1,2,115,0,NA,NA,NA,"f"
"38661",17345621,1134,"4/2/2017","2/23/2014","Entire home/apt",1.5,1,100,6,10,9,10,"f"
"38662",17346085,46,"4/2/2017","2/15/2017","Entire home/apt",1,2,375,2,10,9,10,"t"
"38663",17346139,1399,"4/3/2017","6/4/2013","Entire home/apt",2,3,720,3,10,10,9,"t"
"38664",17346379,1489,"4/2/2017","3/5/2013","Private room",1,1,72,3,9,9,9,"f"
"38665",17347020,42,"4/2/2017","2/19/2017","Entire home/apt",2,2,390,0,NA,NA,NA,"f"
"38666",17347677,388,"4/2/2017","3/10/2016","Private room",1,1,200,0,NA,NA,NA,"f"
"38667",17347812,210,"4/2/2017","9/4/2016","Private room",2,1,100,0,NA,NA,NA,"f"
"38668",17347938,94,"4/2/2017","12/29/2016","Entire home/apt",1,3,180,0,NA,NA,NA,"f"
"38669",17348166,88,"4/2/2017","1/4/2017","Entire home/apt",1,0,161,3,9,10,9,"f"
"38670",17348438,1420,"4/2/2017","5/13/2013","Entire home/apt",1,2,140,0,NA,NA,NA,"f"
"38671",17348982,1083,"4/2/2017","4/15/2014","Private room",1,1,79,3,10,10,10,"t"
"38672",17349377,1775,"4/2/2017","5/23/2012","Entire home/apt",1,1,85,2,10,10,10,"f"
"38673",17351354,1081,"4/2/2017","4/17/2014","Private room",1,1,75,1,8,10,8,"f"
"38674",17356593,1134,"4/2/2017","2/23/2014","Entire home/apt",2,3,200,0,NA,NA,NA,"f"
"38675",17356639,609,"4/2/2017","8/2/2015","Entire home/apt",1,2,150,0,NA,NA,NA,"f"
"38676",17357072,355,"4/2/2017","4/12/2016","Private room",1,0,249,0,NA,NA,NA,"f"
"38677",17358323,367,"4/2/2017","3/31/2016","Private room",1.5,0,68,4,10,10,10,"f"
"38678",17358664,99,"4/2/2017","12/24/2016","Private room",1,3,35,0,NA,NA,NA,"f"
"38679",17359463,989,"4/2/2017","7/18/2014","Entire home/apt",1,1,128,5,9,9,8,"t"
"38680",17360353,591,"4/2/2017","8/20/2015","Private room",1,1,93,1,10,10,10,"f"
"38681",17360464,1935,"4/3/2017","12/16/2011","Private room",1,1,149,1,10,10,10,"f"
"38682",17361133,1764,"4/2/2017","6/3/2012","Private room",1,1,87,3,10,10,10,"f"
"38683",17361214,1275,"4/2/2017","10/5/2013","Private room",1,1,100,0,NA,NA,NA,"f"
"38684",17361678,1035,"4/3/2017","6/3/2014","Private room",1,1,62,1,10,8,4,"t"
"38685",17362069,597,"4/2/2017","8/14/2015","Entire home/apt",2,1,150,3,10,9,10,"f"
"38686",17362440,1098,"4/2/2017","3/31/2014","Entire home/apt",1,1,200,0,NA,NA,NA,"f"
"38687",17362594,1520,"4/2/2017","2/2/2013","Entire home/apt",1,1,180,0,NA,NA,NA,"t"
"38688",17362655,1457,"4/3/2017","4/7/2013","Entire home/apt",1,1,340,0,NA,NA,NA,"f"
"38689",17363100,46,"4/2/2017","2/15/2017","Entire home/apt",1,2,450,5,9,9,9,"t"
"38690",17363606,563,"4/2/2017","9/17/2015","Entire home/apt",1,1,200,0,NA,NA,NA,"f"
"38691",17363790,192,"4/2/2017","9/22/2016","Private room",1,1,95,0,NA,NA,NA,"f"
"38692",17363956,2036,"4/3/2017","9/6/2011","Entire home/apt",1,0,130,1,10,8,10,"f"
"38693",17364399,809,"4/2/2017","1/14/2015","Entire home/apt",1,1,150,2,10,10,10,"f"
"38694",17364659,1866,"4/2/2017","2/22/2012","Entire home/apt",1,1,125,1,10,10,10,"f"
"38695",17364675,840,"4/3/2017","12/15/2014","Entire home/apt",1,2,149,0,NA,NA,NA,"f"
"38696",17364747,1174,"4/3/2017","1/15/2014","Entire home/apt",1,1,200,0,NA,NA,NA,"f"
"38697",17364861,1688,"4/2/2017","8/18/2012","Entire home/apt",1.5,2,175,0,NA,NA,NA,"f"
"38698",17365005,1034,"4/2/2017","6/3/2014","Shared room",1,1,58,2,10,10,10,"f"
"38699",17365636,1665,"4/3/2017","9/11/2012","Private room",1,1,45,0,NA,NA,NA,"f"
"38700",17365680,242,"4/3/2017","8/4/2016","Private room",1,1,75,2,10,10,10,"f"
"38701",17366042,612,"4/2/2017","7/30/2015","Entire home/apt",1,1,140,0,NA,NA,NA,"f"
"38702",17366110,1555,"4/2/2017","12/29/2012","Entire home/apt",2,4,200,5,10,10,9,"f"
"38703",17366161,936,"4/3/2017","9/10/2014","Private room",1,1,44,2,10,10,10,"f"
"38704",17366174,608,"4/2/2017","8/3/2015","Entire home/apt",1,1,69,0,NA,NA,NA,"f"
"38705",17366414,41,"4/2/2017","2/20/2017","Entire home/apt",1.5,3,450,3,10,10,10,"t"
"38706",17366568,44,"4/2/2017","2/17/2017","Private room",1,1,60,8,9,10,9,"t"
"38707",17366679,412,"4/2/2017","2/15/2016","Private room",1,1,60,3,8,10,10,"t"
"38708",17366687,747,"4/3/2017","3/18/2015","Private room",1,1,58,0,NA,NA,NA,"f"
"38709",17366726,175,"4/2/2017","10/9/2016","Private room",1,1,50,0,NA,NA,NA,"t"
"38710",17366807,608,"4/2/2017","8/3/2015","Entire home/apt",1,1,150,3,10,9,9,"f"
"38711",17366836,44,"4/2/2017","2/17/2017","Private room",1,1,70,5,10,10,10,"t"
"38712",17366942,2555,"4/3/2017","4/5/2010","Private room",1,1,70,3,10,9,9,"f"
"38713",17366988,155,"4/2/2017","10/29/2016","Private room",1,1,56,4,10,10,10,"f"
"38714",17367004,2155,"4/3/2017","5/10/2011","Entire home/apt",1,2,285,3,10,10,9,"t"
"38715",17367175,1603,"4/2/2017","11/11/2012","Private room",1,1,29,4,10,9,10,"t"
"38716",17367187,1177,"4/2/2017","1/11/2014","Private room",1,1,75,1,10,10,10,"t"
